	number_of_elements	mean_atomic_mass	wtd_mean_atomic_mass	gmean_atomic_mass	wtd_gmean_atomic_mass	entropy_atomic_mass	wtd_entropy_atomic_mass	range_atomic_mass	wtd_range_atomic_mass	std_atomic_mass	wtd_std_atomic_mass	mean_fie	wtd_mean_fie	gmean_fie	wtd_gmean_fie	entropy_fie	wtd_entropy_fie	range_fie	wtd_range_fie	std_fie	wtd_std_fie	mean_atomic_radius	wtd_mean_atomic_radius	gmean_atomic_radius	wtd_gmean_atomic_radius	entropy_atomic_radius	wtd_entropy_atomic_radius	range_atomic_radius	wtd_range_atomic_radius	std_atomic_radius	wtd_std_atomic_radius	mean_Density	wtd_mean_Density	gmean_Density	wtd_gmean_Density	entropy_Density	wtd_entropy_Density	range_Density	wtd_range_Density	std_Density	wtd_std_Density	mean_ElectronAffinity	wtd_mean_ElectronAffinity	gmean_ElectronAffinity	wtd_gmean_ElectronAffinity	entropy_ElectronAffinity	wtd_entropy_ElectronAffinity	range_ElectronAffinity	wtd_range_ElectronAffinity	std_ElectronAffinity	wtd_std_ElectronAffinity	mean_FusionHeat	wtd_mean_FusionHeat	gmean_FusionHeat	wtd_gmean_FusionHeat	entropy_FusionHeat	wtd_entropy_FusionHeat	range_FusionHeat	wtd_range_FusionHeat	std_FusionHeat	wtd_std_FusionHeat	mean_ThermalConductivity	wtd_mean_ThermalConductivity	gmean_ThermalConductivity	wtd_gmean_ThermalConductivity	entropy_ThermalConductivity	wtd_entropy_ThermalConductivity	range_ThermalConductivity	wtd_range_ThermalConductivity	std_ThermalConductivity	wtd_std_ThermalConductivity	mean_Valence	wtd_mean_Valence	gmean_Valence	wtd_gmean_Valence	entropy_Valence	wtd_entropy_Valence	range_Valence	wtd_range_Valence	std_Valence	wtd_std_Valence	LABEL
363	3	47.09878333333333	33.797793750000004	39.29790284322127	30.174835763659793	0.9154139562204047	1.096852354060447	64.60085000000001	1.6204374999999995	29.60232155891193	24.775421003485796	708.0666666666666	738.7875	703.466229513836	736.369548593469	1.0922545367962666	0.9456038257069868	186.5	293.85	78.96903753300334	64.85204849844337	156.0	140.625	150.54821617481656	137.55364425200955	1.0630398018426062	1.016414724018588	101.0	46.0	41.960298696108765	34.81199505917465	2846.6666666666665	2301.75	2626.047008124437	2183.2128598124687	1.0171441517298667	1.0791602942839935	2734.0	314.75	1174.4210867013965	1022.1979314746783	54.4	53.8	0.0	0.0	0.4734683789352242	0.2504540631146589	133.6	50.099999999999994	57.29176787869847	62.520396671806225	23.433333333333337	24.6	17.075598724814046	17.363474223081685	0.7940512168104241	0.676127257963618	41.5	17.400000000000002	18.958961528053752	19.8823064836832	109.0	138.375	74.16859538532378	118.0049781054394	0.8609457017816378	0.7468383166659094	143.0	77.875	65.18179704999446	54.670604532966344	3.0	2.875	2.8844991406148166	2.728523203642732	1.0608569471580214	0.9724399117161489	2.0	1.125	0.816496580927726	0.9354143466934853	0
364	3	78.08733333333333	56.554625	62.352786626146575	45.49732056286408	0.9112294547298581	1.044185858849716	113.02199999999999	15.083749999999998	46.30212368299704	43.544292225305234	667.5333333333334	717.4625000000001	656.3046230625675	711.8003716655902	1.0825494119834587	0.9220348110728622	259.1	305.9875	116.8352781578502	95.89671020310223	174.33333333333334	151.0	166.1369291640518	147.03317017741588	1.049040067388377	1.042829739057313	128.0	40.875	56.221783046154705	46.00483066422965	3523.6666666666665	3303.875	3190.3459935312258	2887.3335045622516	1.0083727503735902	0.9238189396237346	3585.0	1557.375	1463.6020254457455	1675.8359812675915	44.31666666666666	46.36875	0.0	0.0	0.33577503705268524	0.16026026488203435	119.0	44.625	53.11528865485801	56.46990687033621	16.166666666666668	17.275	13.032031464617253	13.997679476663604	0.8822345057396366	0.768044069235652	23.8	10.925	11.058129237001268	11.307642450032535	79.33333333333333	104.75	55.69906600335333	84.28994556366695	0.8096018677350489	0.6187286521900208	142.0	77.75	59.56135958451214	62.16063420239891	2.6666666666666665	2.75	2.519842099789746	2.5936791093020193	1.0397207708399179	0.9164648855394713	2.0	1.25	0.9428090415820634	0.97182531580755	0
365	2	31.40355	24.539366666666666	23.709277447868374	18.24879398436972	0.4592479222654633	0.6054357811782868	41.1851	10.124699999999999	20.59255	20.59255	726.75	751.3666666666667	722.9880635252565	747.9845258816625	0.6879752724745727	0.6018379747622226	147.70000000000005	316.1	73.85000000000002	73.85000000000002	126.5	113.33333333333333	120.17487258158424	107.90681262087438	0.6435713891617694	0.6928703384028123	79.0	2.6666666666666714	39.5	39.5	4825.0	4036.6666666666665	4205.639071532411	3517.221356565806	0.5676784909340182	0.6754743738457032	4730.0	756.6666666666665	2365.0	2365.0	45.5	39.23333333333333	41.43440599308744	35.78858259759323	0.6051737759090762	0.6888528789769008	37.599999999999994	3.633333333333333	18.799999999999997	18.8	35.25	40.166666666666664	32.015621187164236	37.14479420723282	0.6028487319832337	0.45608353911520283	29.5	26.499999999999996	14.75	14.75	60.5	49.33333333333333	50.37856687124	40.92152349398709	0.5308541413364333	0.6561660031705261	67.0	13.333333333333332	33.5	33.5	4.5	4.0	4.242640687119285	3.7797631496846193	0.6365141682948128	0.6931471805599453	3.0	0.0	1.5	1.5	0
366	2	32.8745225	25.520015	24.37078588176836	18.586672434909648	0.44694050322437895	0.5952233444545778	44.127045	11.105348333333334	22.0635225	22.063522499999998	758.95	772.8333333333333	757.8062945106745	771.8104731240413	0.6916406016503533	0.6186045470677137	83.30000000000007	294.6333333333334	41.650000000000034	41.65000000000001	124.0	111.66666666666666	118.35117236428206	106.81234760239073	0.6479444353365655	0.6923940398076736	74.0	4.333333333333336	37.0	37.0	4965.0	4130.0	4286.747018427844	3562.2982046361367	0.5598321231251567	0.6718159576513942	5010.0	850.0	2505.0	2505.0	13.35	17.799999999999997	0.0	0.0	0.0	0.0	26.7	17.799999999999997	13.35	13.35	31.6	37.73333333333333	25.690465157330255	32.075343299958256	0.5124433451080966	0.36011128282360694	36.8	28.93333333333333	18.4	18.4	17.35	20.566666666666666	14.4187378088375	17.772127399911298	0.5293047614676234	0.3763757453896236	19.3	15.433333333333334	9.65	9.65	3.5	3.333333333333333	3.464101615137755	3.3019272488946263	0.6829081047004717	0.6730116670092565	1.0	0.6666666666666667	0.5	0.5	0
367	2	33.328	25.822333333333333	24.57112726351805	18.68839522221793	0.4432851825136068	0.5921130545445266	45.034	11.407666666666666	22.517	22.517	781.55	787.9	781.3177970582777	787.6930371489246	0.6928500895968331	0.6288044566988246	38.10000000000002	279.5666666666667	19.05000000000001	19.05000000000003	121.5	110.0	116.49892703368555	105.69498169206878	0.6522731986743897	0.6916588387203568	69.0	6.0	34.5	34.5	5167.0	4264.666666666666	4401.140761211804	3625.39397129115	0.5488207806703385	0.666250176121318	5414.0	984.6666666666665	2707.0	2707.0	21.2	23.03333333333333	20.474130018147292	22.368698973733807	0.6591061362872619	0.5358793759464999	11.0	12.566666666666665	5.5	5.5	31.9	37.93333333333333	26.2678510731274	32.55415035763215	0.5221861551899465	0.36943860982350707	36.2	28.733333333333327	18.1	18.1	53.0	44.33333333333333	46.18441295502196	38.61756384323585	0.5674581910270522	0.6753753022114868	52.0	8.333333333333332	26.0	26.0	3.0	3.0	3.0000000000000004	3.0	0.6931471805599453	0.6365141682948128	0.0	1.0	0.0	0.0	0
368	2	38.0955	29.00066666666666	26.58614639243529	19.696643160999827	0.4083857222343841	0.5607066940450339	54.568999999999996	14.585999999999997	27.284499999999998	27.284499999999998	853.5	835.8666666666667	851.85904937378	834.4180487597911	0.6912251836032872	0.6542542622860006	105.79999999999995	231.60000000000002	52.89999999999998	52.89999999999998	114.5	105.33333333333333	111.14854924829199	102.43356392828419	0.6640213550724589	0.6880109976289783	55.0	10.666666666666671	27.5	27.5	4800.0	4020.0	4190.990336424077	3509.049344415854	0.569097875139148	0.6761075251936988	4680.0	740.0	2340.0	2340.0	13.35	17.799999999999997	0.0	0.0	0.0	0.0	26.7	17.799999999999997	13.35	13.35	28.675	35.78333333333333	19.17028951268081	26.388160439520377	0.38287471674697193	0.24965702175365806	42.65	30.88333333333333	21.325	21.325	73.5	58.0	56.9209978830308	44.391817337948446	0.4769182703436179	0.6193762897414468	93.0	22.0	46.5	46.5	2.5	2.6666666666666665	2.449489742783178	2.620741394208897	0.6730116670092565	0.5623351446188083	1.0	1.3333333333333335	0.5	0.5	0
369	3	58.13296666666667	46.11398	52.46764349597353	40.8627696386493	1.0064103522633197	1.0838456950957949	59.53450000000001	5.7853200000000005	24.308088320602717	26.752009193985995	691.0333333333333	729.22	682.9636849049351	722.6334450094027	1.0873191197307353	0.8900317450360136	237.0	362.0	102.09098338682456	99.49419636898985	159.66666666666666	140.2	153.57403227190824	134.87139947381587	1.059899844255683	1.0462223555379069	108.0	36.8	44.731296525910004	46.34556193543359	4622.666666666667	3705.6000000000004	3793.41734783718	3121.4813464208028	0.8993136970940194	0.9969798322170013	6578.0	1255.6000000000001	3032.662343369088	2760.5710842344038	83.54333333333334	103.566	42.221224246443555	66.93312106085558	0.773750596454652	0.5744693848267239	128.57	79.154	56.21327027985078	53.835183704009445	25.133333333333336	35.160000000000004	19.044696249941456	28.0637638404323	0.8459912527943321	0.5005708337765548	42.2	28.52	18.118376184292995	21.173106631867807	92.0	115.2	78.17482155458204	101.45574464584995	0.9590940129649718	0.6545680608883787	115.0	83.0	46.95387807909658	51.65655815092601	2.6666666666666665	3.2	2.519842099789746	3.031433133020796	1.0397207708399179	0.7356219397587948	2.0	2.0	0.9428090415820634	1.1155467020454342	0
370	2	77.84275	94.4285	59.864094413930644	77.04205104461514	0.47199788768829176	0.32319372425207415	99.5145	75.70483333333333	49.75725	49.75724999999999	827.9	841.6999999999999	826.864227065121	840.7741721362028	0.6918963569659415	0.6202740243643645	82.79999999999995	317.3666666666667	41.39999999999998	41.39999999999998	117.0	119.0	116.84605256490264	118.86237414292374	0.6918316792189132	0.6198382742585457	12.0	45.0	6.0	6.0	4285.0	4936.666666666667	3813.030290989045	4493.399508476829	0.5851184442181636	0.43520927561508727	3910.0	3383.3333333333335	1955.0	1955.0	161.89999999999998	171.33333333333331	159.40740258846202	169.07361082588625	0.6777910238424618	0.5729755030609278	56.599999999999994	82.26666666666665	28.299999999999997	28.3	33.85	28.4	29.639500670557858	24.86527527411881	0.5714751052285778	0.6771477191362889	32.7	5.066666666666668	16.35	16.35	76.5	52.0	21.213203435596427	11.052094495921159	0.09650896073594732	0.16302362949436594	147.0	48.0	73.5	73.5	5.0	5.333333333333333	4.898979485566356	5.241482788417792	0.6730116670092565	0.5623351446188083	2.0	2.666666666666667	1.0	1.0	0
371	3	43.903166666666664	43.903166666666664	41.51058046814232	41.51058046814234	1.0432047366319328	1.0432047366319328	35.460499999999996	11.820166666666665	14.727201365349615	14.727201365349615	707.2666666666668	707.2666666666667	701.9136923016116	701.9136923016108	1.0912406856859171	1.091240685685917	196.70000000000005	65.56666666666666	84.73119588177403	84.73119588177401	150.0	150.0	146.16079738229286	146.16079738229283	1.0729170764200586	1.0729170764200586	83.0	27.666666666666657	34.068558329736625	34.06855832973662	4280.0	4280.0	3186.631730698573	3186.6317306985743	0.8160084882772981	0.8160084882772981	7410.0	2470.0	3324.54508166155	3324.54508166155	84.79	84.78999999999999	33.468442487809185	33.46844248780916	0.7377253844551959	0.7377253844551959	131.23	43.74333333333333	58.60917049973209	58.60917049973209	23.94666666666667	23.946666666666665	17.77505532558742	17.77505532558742	0.8139537630452682	0.8139537630452682	41.660000000000004	13.886666666666668	18.657018935391463	18.657018935391463	250.0	249.99999999999997	228.94284851066638	228.9428485106663	1.0096137581740383	1.0096137581740383	250.0	83.33333333333331	108.01234497346434	108.01234497346434	2.6666666666666665	2.6666666666666665	2.519842099789746	2.5198420997897464	1.0397207708399179	1.0397207708399179	2.0	0.6666666666666666	0.9428090415820634	0.9428090415820634	0
372	3	90.28750000000001	88.89958333333333	69.71827330042427	67.63686852837613	0.8705563496594627	0.8707938049306787	144.9685	47.386649999999996	60.94336438174928	61.87864467615894	656.2333333333332	663.1566666666668	650.046141955184	656.724459720694	1.0889126471356358	1.0748377468482349	207.70000000000005	114.7433333333334	92.65830897562411	94.61154792095944	156.33333333333334	155.5	149.64824242217864	148.63842319965462	1.0540712213643642	1.0552725536045156	111.0	33.3	47.541794478355804	48.11386956423734	4934.666666666667	4815.533333333333	4487.686872259787	4350.73734412725	1.018167545679924	1.0330149442347119	4240.0	1335.6666666666665	1861.7384945856982	1913.3460046038024	70.83333333333333	74.32333333333334	57.79515530327976	60.82120995497532	0.9035623777591598	0.860648833280891	104.69999999999999	40.31666666666667	45.210937713001364	46.008012587181184	21.163333333333334	22.650333333333336	12.928121253953126	13.909509444083739	0.6555032182271452	0.6080827840407445	44.61	16.72966666666667	20.550085698658833	21.03154770550396	72.66666666666667	76.7	55.35853918483721	58.47556095751009	0.8334593867198123	0.786204483366267	121.0	46.30000000000001	54.835106354313645	56.05959130940733	3.3333333333333335	3.3666666666666667	3.3019272488946263	3.333743061538939	1.0888999753452238	1.0752407076889323	1.0	0.5666666666666669	0.4714045207910317	0.48304589153964794	0
373	3	76.6779462	86.61722772	50.991936670011945	57.914653968020474	0.7162540421555353	0.6101088349794244	147.9852614	64.59041228000001	69.50217631451792	72.81975301575895	629.1666666666666	639.5	619.5206693422427	628.2848142943197	1.082819375376852	1.0236490489257786	263.0	199.10000000000002	113.41467669084496	122.07201881585222	148.66666666666666	154.8	141.65162900745037	146.9228981552829	1.0484436969732092	0.9693541833285252	106.0	63.20000000000001	48.40339749324307	51.21892011530288	4957.0	5408.4	3955.9698438214505	4270.028895868012	0.8733983782951216	0.7642895196440203	7511.0	3396.4	3456.811343806119	3649.745717169896	75.36666666666666	81.94	65.72366865750236	71.71142804026523	0.9587612431417387	0.858032316019588	91.1	44.94	41.29086527981165	42.7770862858974	27.633333333333336	31.020000000000003	22.777360311382893	26.492766681446998	0.920065745521071	0.8234005825308133	39.5	17.94	16.61050537728726	16.54518392497077	133.66666666666666	113.4	82.62149225665351	67.03445288332493	0.8095242465231471	0.864096716231581	219.0	53.6	90.14925894808503	87.7415396364674	3.3333333333333335	3.4000000000000004	3.3019272488946263	3.365865436338599	1.0888999753452238	1.0283941667143721	1.0	1.0	0.4714045207910317	0.4944132324730442	0
374	3	51.92783333333333	40.00666666666667	46.2023234930503	36.02242851979948	0.9818085570243709	1.022072940251014	59.53450000000001	12.044	25.708663715867374	24.793066055182983	641.9333333333333	714.2166666666666	634.0503266796495	706.173195422726	1.0859660439869625	0.763215274722137	237.0	432.74999999999994	103.53956838920195	125.7377495689607	174.66666666666666	142.83333333333331	167.69609172463345	136.43410930348136	1.0612454170810262	1.0256464397086233	108.0	41.66666666666667	46.161552063258114	55.60725372347268	2170.0	2250.0	2117.781365316792	2221.3578237618817	1.0755920335049693	0.8229698070826927	1080.0	1295.0	455.1922670696417	341.1744421846396	47.0	90.3	11.678155749657305	39.499387440240326	0.23867048188823825	0.08076939582033783	131.23	88.67166666666667	61.24507544828944	75.00173086891616	22.24666666666667	36.223333333333336	15.080550371927696	27.514425828477144	0.731584430166523	0.3218535043024903	42.2	32.13333333333333	19.76722090285385	24.208798675963525	128.33333333333334	139.16666666666666	101.63963568148536	123.47447247193564	0.9254616470769397	0.7127509480946583	165.0	94.16666666666667	69.08127258687568	51.194075178025564	2.6666666666666665	3.333333333333333	2.519842099789746	3.174802103936399	1.0397207708399179	0.639031859650177	2.0	2.333333333333333	0.9428090415820634	1.1547005383792517	0
375	3	78.3785	72.69434375	64.54630503019119	55.14587619164211	0.9283611170874363	0.7785725194923632	109.2415	45.3968625	45.01566091002849	51.66427499203996	622.7333333333332	661.9762499999999	611.7438730414686	647.462954672415	1.0805208564569178	0.8407638527611263	283.6	372.09875	119.87449918792386	141.313092349734	166.66666666666666	166.4375	156.31265370019725	153.89196711216573	1.032955183514522	0.8767693625027706	142.0	82.975	61.8941749188798	67.40121372135009	3914.6666666666665	3085.225	3641.411801906216	2947.2656450042086	1.027596100072839	1.0286357895111404	3574.0	799.65	1486.8726314725893	1325.683909451185	58.81666666666666	79.57	37.76529105839448	50.08006228573161	0.7075688274091719	0.38116750134255595	119.64999999999999	69.28124999999999	53.23085466990821	61.96118750431147	21.263333333333335	30.471625000000003	13.09388444808907	20.80585302606861	0.6622626729469824	0.40223830417269585	44.61	26.493375	20.484954370355712	23.184659023323544	65.66666666666667	89.9125	42.78129441427226	58.65919057749762	0.7082110138842979	0.3928382321040721	132.0	78.0875	59.801523577767	69.22745320880856	3.0	3.1624999999999996	2.8844991406148166	3.0077490860618656	1.0608569471580214	0.8102088763266038	2.0	1.8875	0.816496580927726	0.95524865872714	0
376	2	82.70625	64.49933333333334	62.10392466261693	47.669443746945845	0.45555414600765765	0.6024132907834668	109.2415	27.052	54.62075	54.62075	644.7	691.9666666666666	628.9124342863638	677.5786239004897	0.6687598805009078	0.5536668739951438	283.6	356.69999999999993	141.8	141.79999999999998	182.0	158.33333333333331	167.57983172207813	146.07934949806437	0.6149961945770381	0.6910160263005177	142.0	10.333333333333329	71.0	71.0	2920.0	2723.333333333333	2859.7727182417843	2670.9944534512483	0.6725928935862284	0.6832076751059393	1180.0	383.33333333333326	590.0	590.0	73.77499999999999	93.71666666666667	43.17082348067965	62.911355299966566	0.31292729099498073	0.1973878703862726	119.64999999999999	84.41666666666666	59.824999999999996	59.824999999999996	29.1	36.13333333333333	20.039960079800554	27.216512465001102	0.400320291616045	0.26336113382007875	42.2	30.8	21.1	21.1	84.0	106.0	51.961524227066306	73.98636222991409	0.3404997784712986	0.217518571336808	132.0	94.0	66.0	66.0	3.0	3.333333333333333	2.82842712474619	3.174802103936399	0.6365141682948128	0.5004024235381879	2.0	2.0	1.0	1.0	0
377	4	86.231875	63.542153846153845	75.74177038260775	55.18119922578415	1.2764059709776896	1.351426623275418	105.262	11.784076923076924	38.754944588360274	40.67798255123652	746.05	845.223076923077	724.6087754111456	829.1987070495844	1.358031725987983	1.0935973870555702	496.70000000000005	422.6692307692308	176.32232558584295	185.4835245638151	159.5	124.69230769230771	147.7062840683157	117.36430266807206	1.3117235341568358	1.347231657513672	166.0	20.69230769230769	61.98991853519409	59.099166986189736	5810.75	4727.846153846154	4620.854048330738	3704.7121542827167	1.1659731008872987	1.2132039817182902	10490.0	1645.3846153846155	4013.7036123136945	3755.754408622137	110.6625	146.87307692307692	77.68540747894163	126.63850967143509	1.1667944951718099	0.9227540704855146	186.05	91.23461538461538	65.9638857159734	66.5179845728553	15.8075	14.536923076923078	9.885661511584393	7.034453291139257	1.0727240493721728	0.8975720265667858	30.07	9.16923076923077	11.72193110157196	13.42356261106108	57.05125	43.01769230769231	13.49948556730401	4.579458119509597	0.8336851720365454	0.8211884450284552	149.795	22.982307692307693	57.88925098571841	54.22722685452144	4.5	5.076923076923077	4.1195342878142345	4.867071087845085	1.310783678099714	1.090059658710784	4.0	2.6153846153846154	1.6583123951777	1.3936669947687261	0
378	4	97.955625	85.186	94.88103771349635	83.64233787218132	1.353828337013831	1.2858880456483055	64.697	25.879461538461538	25.38123067685795	22.065739953128393	731.4	818.1769230769231	713.7472258523578	806.3979316078643	1.3629247000114109	1.1092805344654304	438.1	395.62307692307695	155.89873315713635	156.84986206805934	163.5	132.0769230769231	154.07368348728954	126.8747170589294	1.3265579792146627	1.3320325954705774	150.0	28.076923076923077	57.53911712913225	52.6828318262294	6525.5	6047.384615384615	5786.253614648261	5611.486748608014	1.2590587197117398	1.2246096823384034	8940.0	1954.1538461538462	3483.9305747962317	2808.6339308803326	109.4125	144.56538461538463	77.19525425852193	125.16733287947389	1.1709690201586174	0.9299949487192702	181.05	88.92692307692307	64.28513023048176	64.11063501194334	16.725	16.230769230769234	13.139917853433706	11.895722025102533	1.1758328871375598	1.0421587980667537	26.4	9.16923076923077	10.68161387618931	11.780633145450729	57.13	43.16307692307692	17.036469086602057	7.037052253567279	0.84146699603531	0.8372330209820592	149.48	22.836923076923078	57.81202902510861	54.09530827089422	4.5	5.076923076923077	4.1195342878142345	4.867071087845085	1.310783678099714	1.090059658710784	4.0	2.6153846153846154	1.6583123951777	1.3936669947687261	0
379	4	108.55975	77.28238461538463	88.54698006643657	60.74881095952642	1.216335322311098	1.3149099746827493	160.15200000000002	19.00823076923077	61.172877696635304	65.10175114820261	786.125	869.8846153846155	761.9673837740344	855.2521621065425	1.3573536888907944	1.1176812612176308	496.70000000000005	422.6692307692308	183.83586939169408	169.5239824479121	161.25	125.76923076923077	149.17827226194	118.08269007984947	1.3114937318437774	1.3487855316151751	166.0	20.69230769230769	62.44347443888753	60.418930107910846	8348.25	6289.384615384616	5363.607918684977	4060.609748248283	0.9601444410881901	1.0921065206921354	20640.0	3206.923076923077	8313.88773002739	7395.94690360616	120.9875	153.22692307692307	84.1457194445447	133.0194264445772	1.175775658020425	0.9681161057037238	186.05	91.23461538461538	68.19952689535316	62.46979472035943	16.8825	15.198461538461538	10.342705043603509	7.232848490073413	1.068705212150086	0.9194620998513888	30.07	9.16923076923077	12.391102402530617	13.903162842289907	57.05125	43.01769230769231	13.49948556730401	4.579458119509597	0.8336851720365454	0.8211884450284552	149.795	22.982307692307693	57.88925098571841	54.22722685452144	4.5	5.076923076923077	4.1195342878142345	4.867071087845085	1.310783678099714	1.090059658710784	4.0	2.6153846153846154	1.6583123951777	1.3936669947687261	0
380	4	120.28349999999999	98.92623076923078	110.92200925143626	92.08159015934787	1.3064227423546593	1.303783342253672	119.58700000000002	25.879461538461538	48.58857126166606	48.01326090799532	771.475	842.8384615384616	750.545845998224	831.7349854292871	1.3609763930376315	1.1327405956895076	438.1	395.62307692307695	167.88292609732534	143.7089307553506	165.25	133.15384615384616	155.60912691457528	127.65131775893724	1.3264375361319576	1.3340866130097924	150.0	28.076923076923077	57.90671377310234	53.96994355835763	9063.0	7608.923076923078	6716.33325407851	6150.560919347715	1.0705968616936183	1.1664846774963258	19090.0	3206.923076923077	7843.553308290829	6571.243665219873	119.7375	150.91923076923078	83.61480512345477	131.47412167454328	1.178747676459058	0.9750931415494047	181.05	88.92692307692307	66.77073998953433	60.21405536867873	17.8	16.892307692307693	13.747415334420374	12.23122132262554	1.1690935952932753	1.060417484710133	26.4	9.16923076923077	11.325193155085701	12.206807684491219	57.13	43.16307692307692	17.036469086602057	7.037052253567279	0.84146699603531	0.8372330209820592	149.48	22.836923076923078	57.81202902510861	54.09530827089422	4.5	5.076923076923077	4.1195342878142345	4.867071087845085	1.310783678099714	1.090059658710784	4.0	2.6153846153846154	1.6583123951777	1.3936669947687261	0
381	3	134.57695666666666	168.82648647058826	117.47255100554231	149.56122440794138	0.9815745742519801	0.46318854101293533	153.1354	139.34466647058827	62.59214383103593	73.26185452688061	667.8666666666667	707.3	660.7229442365957	705.3888734200415	1.088215910271517	0.7356338596843127	224.39999999999998	464.5823529411765	94.91962681951269	63.00022045816806	168.66666666666666	149.8235294117647	166.52406112787386	149.16830006453299	1.0855542395166633	0.8146495603227379	64.0	88.76470588235296	27.620443314488796	24.273630761111882	7933.333333333333	9117.764705882353	7793.076516445656	9043.156083773481	1.0810235575747904	0.6624235166342041	3634.0	6542.0	1484.1674059515285	1611.1883731755918	51.63333333333333	70.89411764705883	40.96175692333601	58.05110154963847	0.9069454780796161	0.369893717951128	75.5	61.552941176470604	30.929633399415234	37.54548004614437	10.333333333333334	11.311764705882354	9.822349381120391	11.156499069482408	1.0516193443264905	0.7323973684769506	7.500000000000001	7.323529411764707	3.0879694874715904	2.002824802508318	33.333333333333336	25.000000000000004	20.178403871082544	14.10918267933605	0.6535076427347577	0.6630625629917662	71.0	17.823529411764707	32.355662392986005	31.113223551065264	3.6666666666666665	4.411764705882353	3.5568933044900626	4.3024949781728345	1.0670895187820832	0.6004829082458254	2.0	3.3529411764705888	0.9428090415820634	1.1771240015532265	0
